"Current_A","Current_B","Current_C","Current_N","Current_G","Current_Avg","Current_UNB_A","Current_UNB_B","Current_UNB_C","Current_UNB_Worst","Voltage_A_B","Voltage_B_C","Voltage_C_A","Voltage_L_L_Avg","Voltage_A_N","Voltage_B_N","Voltage_C_N","rsrv1","Voltage_L_N_Avg","Voltage_UNB_A_B","Voltage_UNB_B_C","Voltage_UNB_C_A","Voltage_UNB_L_L_Worst","Voltage_UNB_A_N","Voltage_UNB_B_N","Voltage_UNB_C_N","Voltage_UNB_L_N_Worst","Active_Power_A","Active_Power_B","Active_Power_C","Active_Power_Total","Reactive_Power_A","Reactive_Power_B","Reactive_Power_C","Reactive_Power_Total","Apparent_Power_A","Apparent_Power_B","Apparent_Power_C","Apparent_Power_Total","Power_Factor_A","Power_Factor_B","Power_Factor_C","Power_Factor_Total","Frequency","Temperature","Active_Energy_LastDay","rsrv2","rsrv3","rsrv4","Energy_Acum_Datetime","Active_Energy_Delivered","Active_Energy_Received","Active_Energy_del_p_rec","Active_Energy_del_m_rec","Reactive_Energy_Delivered","Reactive_Energy_Received","Reactive_Energy_del_p_rec","Reactive_Energy_del_m_rec","Apparent_Energy_Delivered","Apparent_Energy_Received","Apparent_Energy_del_p_rec","createdAt"
"118.71","104.8","102.17","31.48","13","2","1","2","5","380","391","383","380","226.31","226.88","229.59","0","227.59","30","23","26","12","12","15","15","0","0","18.81","17.02","15.78","51.61","19.85","17.4","17.99","55.25","27.35","24.34","23.93","75.6","0.69","0.7","0.66","0.68","50.03","34.81","58.76","0","0","0","0","452827.44","453.33","453280.78","452374.12","357757.81","678.72","358436.53","357079.09","588017.06","1235.12","4","2023-05-02T09:05:36.494Z"
"125.56","112.53","109.29","31.21","13","2","1","2","5","380","391","383","380","226.31","226.88","229.59","0","227.59","30","23","26","12","12","15","15","0","0","16.96","15.14","13.68","45.78","19.81","17.59","18.02","55.42","26.08","23.21","22.63","71.88","0.65","0.65","0.6","0.64","49.99","35.12","58.76","0","0","0","0","452827.62","453.33","453280.94","452374.28","357758.03","678.72","358436.75","357079.28","588017.38","1235.12","4","2023-05-02T09:05:49.106Z"
"120.73","106.96","103.44","31.47","13","2","1","2","5","380","391","383","380","226.25","226.9","229.56","0","227.57","30","23","26","12","12","15","15","0","0","16.96","15.14","13.68","45.78","19.81","17.59","18.02","55.42","26.08","23.21","22.63","71.88","0.65","0.65","0.6","0.64","49.99","35.43","58.76","0","0","0","0","452827.81","453.33","453281.12","452374.47","357758.22","678.72","358436.97","357079.5","588017.62","1235.12","4","2023-05-02T09:06:00.209Z"
"120.79","107.2","103.33","31.46","13","2","1","2","5","380","391","383","380","226.46","226.93","229.71","0","227.7","30","23","26","12","12","15","15","0","0","16.96","15.14","13.68","45.78","19.81","17.59","18.02","55.42","26.08","23.21","22.63","71.88","0.65","0.65","0.6","0.64","49.99","35.12","58.76","0","0","0","0","452827.97","453.33","453281.31","452374.62","357758.41","678.72","358437.16","357079.72","588017.88","1235.12","4","2023-05-02T09:06:12.509Z"
"135.36","115.95","110.15","36.12","13","2","1","2","5","380","391","383","380","225.17","226.13","229.32","0","226.87","30","23","26","12","12","15","15","0","0","16.96","15.14","13.68","45.78","19.81","17.59","18.02","55.42","26.08","23.21","22.63","71.88","0.65","0.65","0.6","0.64","50.01","35.43","58.76","0","0","0","0","452828.16","453.33","453281.5","452374.81","357758.62","678.72","358437.38","357079.91","588018.19","1235.12","4","2023-05-02T09:06:26.367Z"
"124.86","110.92","107.83","31.41","13","2","1","2","5","380","391","383","380","225.8","226.03","228.97","0","226.93","30","23","26","12","12","15","15","0","0","18.89","17.57","15.85","52.31","20.92","18.31","18.77","58","28.19","25.38","24.56","78.1","0.67","0.69","0.65","0.67","49.98","35.43","56.46","0","0","0","0","452828.31","453.33","453281.66","452375","357758.81","678.72","358437.56","357080.09","588018.44","1235.12","4","2023-05-02T09:06:39.321Z"
"144.71","130.48","126.22","31.85","13","2","1","2","5","380","391","383","380","223.67","224.18","226.93","0","224.92","30","23","26","12","12","15","15","0","0","23.57","21.81","20.62","66","23.21","20.52","20.95","64.69","33.08","29.95","29.39","92.41","0.71","0.73","0.7","0.71","49.98","35.43","56.46","0","0","0","0","452828.53","453.33","453281.88","452375.22","357759.03","678.72","358437.75","357080.31","588018.75","1235.12","4","2023-05-02T09:06:48.501Z"
"147.84","134.97","129.2","32.14","13","2","1","2","5","380","391","383","380","223.72","223.85","227.05","0","224.87","30","23","26","12","12","15","15","0","0","23.51","21.94","20.46","65.91","22.32","19.74","20.13","62.19","32.42","29.51","28.7","90.62","0.73","0.74","0.71","0.73","49.97","36.35","56.46","0","0","0","0","452828.75","453.33","453282.09","452375.41","357759.19","678.72","358437.94","357080.47","588019","1235.12","4","2023-05-02T09:07:01.500Z"
"149.48","135.58","131.44","31.51","13","2","1","2","5","380","391","383","380","222.93","223.5","226.06","0","224.16","30","23","26","12","12","15","15","0","0","23.93","22.06","20.93","66.92","22.14","19.62","20.04","61.8","32.6","29.52","28.98","91.09","0.73","0.75","0.72","0.73","49.97","34.81","56.46","0","0","0","0","452828.97","453.33","453282.28","452375.62","357759.41","678.72","358438.16","357080.69","588019.25","1235.12","4","2023-05-02T09:07:09.731Z"
"143.48","131.08","127.42","30.05","13","2","1","2","5","380","391","383","380","224.05","224.5","226.99","0","225.18","30","23","26","12","12","15","15","0","0","23.78","21.94","20.78","66.51","22.15","19.84","20.22","62.21","32.5","29.58","29","91.07","0.73","0.74","0.72","0.73","50.03","35.43","56.46","0","0","0","0","452829.16","453.33","453282.5","452375.81","357759.59","678.72","358438.34","357080.88","588019.5","1235.12","4","2023-05-02T09:07:20.008Z"
"149.32","136.21","134.8","29.31","13","2","1","2","5","380","391","383","380","224.74","225.5","226.86","0","225.7","30","23","26","12","12","15","15","0","0","21.55","19.29","18.82","59.66","22.26","20.54","20.79","63.58","30.98","28.17","28.04","87.19","0.7","0.68","0.67","0.68","50.03","34.51","56.46","0","0","0","0","452829.34","453.33","453282.66","452376","357759.75","678.72","358438.5","357081.06","588019.75","1235.12","4","2023-05-02T09:07:32.281Z"
"152.68","140.1","138.43","28.95","13","2","1","2","5","380","391","383","380","223.78","224.51","225.79","0","224.69","30","23","26","12","12","15","15","0","0","26.29","24.27","23.69","74.24","22.42","20.74","21.18","64.35","34.55","31.92","31.78","98.25","0.76","0.76","0.75","0.76","50","35.43","56.46","0","0","0","0","452829.53","453.33","453282.84","452376.19","357759.97","678.72","358438.69","357081.25","588020.12","1235.12","4","2023-05-02T09:07:41.056Z"
"140.95","129.2","126.95","29.17","13","2","1","2","5","380","391","383","380","225.5","226.21","227.61","0","226.44","30","23","26","12","12","15","15","0","0","21.31","19.12","18.52","58.96","22.27","20.7","20.89","63.86","30.82","28.17","27.92","86.91","0.69","0.68","0.66","0.68","50.01","35.43","56.46","0","0","0","0","452829.69","453.33","453283.03","452376.34","357760.12","678.72","358438.88","357081.41","588020.31","1235.12","4","2023-05-02T09:07:57.525Z"
"117.59","106.33","105.42","28.35","13","2","1","2","5","380","391","383","380","227.17","227.85","228.71","0","227.91","30","23","26","12","12","15","15","0","0","21.31","19.12","18.52","58.96","22.27","20.7","20.89","63.86","30.82","28.17","27.92","86.91","0.69","0.68","0.66","0.68","50.02","35.12","56.46","0","0","0","0","452829.88","453.33","453283.22","452376.56","357760.34","678.72","358439.06","357081.62","588020.62","1235.12","4","2023-05-02T09:08:03.962Z"
"112.53","101.58","101.34","27.9","13","2","1","2","5","380","391","383","380","228.5","229.09","229.67","0","229.08","30","23","26","12","12","15","15","0","0","18.43","16.28","16.21","50.92","19.01","17.68","17.75","54.45","26.48","24.03","24.04","74.55","0.7","0.68","0.67","0.68","50.06","35.12","56.46","0","0","0","0","452830.06","453.33","453283.38","452376.72","357760.47","678.72","358439.22","357081.78","588020.81","1235.12","4","2023-05-02T09:08:14.540Z"
"123.64","112.29","112.22","27.88","13","2","1","2","5","380","391","383","380","225.76","226.29","227.01","0","226.35","30","23","26","12","12","15","15","0","0","20.18","17.93","17.74","55.85","19.91","18.67","18.61","57.19","28.35","25.89","25.71","79.93","0.71","0.69","0.69","0.7","50.02","35.43","56.46","0","0","0","0","452830.22","453.33","453283.53","452376.88","357760.62","678.72","358439.41","357081.94","588021.06","1235.12","4","2023-05-02T09:08:26.454Z"
"123.03","112.19","111.11","28.26","13","2","1","2","5","380","391","383","380","227.77","228.25","229.08","0","228.37","30","23","26","12","12","15","15","0","0","17.97","15.65","15.56","49.18","20.13","18.79","18.75","57.67","26.99","24.45","24.36","75.79","0.67","0.64","0.64","0.65","50.02","35.73","56.46","0","0","0","0","452830.38","453.33","453283.72","452377.03","357760.84","678.72","358439.59","357082.16","588021.31","1235.12","4","2023-05-02T09:08:36.850Z"
"120.37","109.29","108.72","27.89","13","2","1","2","5","380","391","383","380","227.66","228.26","228.9","0","228.27","30","23","26","12","12","15","15","0","0","17.97","15.65","15.56","49.18","20.13","18.79","18.75","57.67","26.99","24.45","24.36","75.79","0.67","0.64","0.64","0.65","50.04","35.43","56.46","0","0","0","0","452830.56","453.33","453283.91","452377.25","357761.03","678.72","358439.78","357082.34","588021.56","1235.12","4","2023-05-02T09:08:49.449Z"
"117.69","106.75","105.81","28.23","13","2","1","2","5","380","391","383","380","227.93","228.48","229.17","0","228.53","30","23","26","12","12","15","15","0","0","18.75","16.5","16.55","51.8","20.04","18.45","18.56","57.06","27.45","24.75","24.87","77.06","0.68","0.67","0.67","0.67","50.02","35.43","56.46","0","0","0","0","452830.72","453.33","453284.03","452377.38","357761.19","678.72","358439.94","357082.5","588021.75","1235.12","4","2023-05-02T09:08:59.819Z"
"117.77","107.24","105.73","27.7","13","2","1","2","5","380","391","383","380","227.93","228.48","229.17","0","228.53","30","23","26","12","12","15","15","0","0","20.34","18.2","18.3","56.84","20.14","18.71","18.56","57.41","28.62","26.1","26.07","80.79","0.71","0.7","0.7","0.7","50.04","35.43","56.46","0","0","0","0","452830.72","453.33","453284.03","452377.38","357761.19","678.72","358440.16","357082.72","588022.06","1235.12","4","2023-05-02T09:09:15.314Z"
"117.77","107.24","105.73","27.7","13","2","1","2","5","380","391","383","380","226.51","226.77","227.45","0","226.91","30","23","26","12","12","15","15","0","0","19.58","17.41","17.34","54.32","19.79","18.56","18.29","56.64","27.84","25.45","25.2","78.48","0.7","0.68","0.69","0.69","50.02","35.43","56.46","0","0","0","0","452831.09","453.33","453284.44","452377.78","357761.62","678.72","358440.34","357082.91","588022.38","1235.12","4","2023-05-02T09:09:28.863Z"
"130.51","119.81","118.59","27.47","13","2","1","2","5","380","391","383","380","226.51","226.77","227.45","0","226.91","30","23","26","12","12","15","15","0","0","22.48","19.93","19.65","62.07","20.04","18.87","18.85","57.77","30.12","27.45","27.23","84.79","0.75","0.73","0.72","0.73","50.02","35.73","56.46","0","0","0","0","452831.31","453.33","453284.69","452378.03","357761.81","678.72","358440.56","357083.12","588022.62","1235.12","4","2023-05-02T09:09:38.913Z"
"126.11","115.89","114.81","27.24","13","2","1","2","5","380","391","383","380","227.76","227.33","228.17","0","227.76","30","23","26","12","12","15","15","0","0","18.01","16.39","16.35","50.75","19.94","18.6","18.3","56.85","26.87","24.79","24.54","76.21","0.67","0.66","0.67","0.67","50.03","35.43","56.46","0","0","0","0","452831.5","453.33","453284.84","452378.16","357761.97","678.72","358440.75","357083.28","588022.94","1235.12","4","2023-05-02T09:09:49.472Z"
"119.5","110.35","109.18","26.86","13","2","1","2","5","380","391","383","380","228.08","227.6","228.4","0","228.03","30","23","26","12","12","15","15","0","0","18.01","16.39","16.35","50.75","19.94","18.6","18.3","56.85","26.87","24.79","24.54","76.21","0.67","0.66","0.67","0.67","50.03","35.43","56.46","0","0","0","0","452831.69","453.33","453285","452378.34","357762.19","678.72","358440.94","357083.47","588023.19","1235.12","4","2023-05-02T09:10:03.445Z"
"118.96","109.23","107.93","27.35","13","2","1","2","5","380","391","383","380","226.93","227.36","228.19","0","227.49","30","23","26","12","12","15","15","0","0","17.85","15.7","15.52","49.07","20.16","18.71","18.71","57.58","26.93","24.43","24.31","75.66","0.66","0.64","0.64","0.65","50","36.04","56.46","0","0","0","0","452831.84","453.33","453285.16","452378.5","357762.38","678.72","358441.12","357083.69","588023.44","1235.12","4","2023-05-02T09:10:13.987Z"
"129.82","118.94","117.25","27.99","13","2","1","2","5","380","391","383","380","226.93","227.36","228.19","0","227.49","30","23","26","12","12","15","15","0","0","21.68","20.22","19.49","61.39","20.24","18.73","18.66","57.63","29.66","27.56","26.98","84.2","0.73","0.73","0.72","0.73","50.03","35.73","56.46","0","0","0","0","452832.03","453.33","453285.38","452378.69","357762.59","678.72","358441.31","357083.88","588023.69","1235.12","4","2023-05-02T09:10:26.250Z"
"113.05","103.77","101.26","28","13","2","1","2","5","380","391","383","380","226.68","226.83","227.66","0","227.06","30","23","26","12","12","15","15","0","0","19.46","17.41","17.24","54.1","20.03","18.74","18.52","57.29","27.93","25.58","25.3","78.8","0.7","0.68","0.68","0.69","50.02","35.43","56.46","0","0","0","0","452832.19","453.33","453285.5","452378.84","357762.75","678.72","358441.47","357084.03","588023.94","1235.12","4","2023-05-02T09:10:36.823Z"
"122.51","113.27","110.61","27.99","13","2","1","2","5","380","391","383","380","228.67","228.44","230.37","0","229.16","30","23","26","12","12","15","15","0","0","16.24","14.59","13.71","44.53","20.99","18.98","19.02","58.98","26.54","23.94","23.44","73.91","0.61","0.61","0.58","0.6","50.02","35.73","56.46","0","0","0","0","452832.31","453.33","453285.66","452379","357762.91","678.72","358441.66","357084.22","588024.12","1235.12","4","2023-05-02T09:10:47.304Z"
"111.37","101.84","99.25","28.06","13","2","1","2","5","380","391","383","380","228.67","228.44","230.37","0","229.16","30","23","26","12","12","15","15","0","0","16.24","14.59","13.71","44.53","20.99","18.98","19.02","58.98","26.54","23.94","23.44","73.91","0.61","0.61","0.58","0.6","50.02","35.43","56.46","0","0","0","0","452832.47","453.33","453285.81","452379.16","357763.09","678.72","358441.84","357084.41","588024.44","1235.12","4","2023-05-02T09:11:01.437Z"
"114.46","105.57","102.84","28.36","13","2","1","2","5","380","391","383","380","228.25","227.83","229.36","0","228.48","30","23","26","12","12","15","15","0","0","16.16","14.65","14","44.82","19.93","18.4","18.32","56.65","25.66","23.52","23.06","72.24","0.63","0.62","0.61","0.62","50.02","35.12","56.46","0","0","0","0","452832.62","453.33","453285.94","452379.28","357763.28","678.72","358442.03","357084.56","588024.62","1235.12","4","2023-05-02T09:11:10.259Z"
"118.26","109.82","105.51","28.59","13","2","1","2","5","380","391","383","380","228.3","227.52","229.74","0","228.52","30","23","26","12","12","15","15","0","0","16.7","15.71","14.64","47.06","20.86","19.13","19.15","59.14","26.73","24.75","24.1","75.58","0.62","0.63","0.61","0.62","50.03","35.12","56.46","0","0","0","0","452832.78","453.33","453286.09","452379.44","357763.47","678.72","358442.19","357084.75","588024.81","1235.12","4","2023-05-02T09:11:29.803Z"
"123.91","114.83","114.6","26.9","13","2","1","2","5","380","391","383","380","226.62","226.32","227.24","0","226.73","30","23","26","12","12","15","15","0","0","16.7","15.71","14.64","47.06","20.86","19.13","19.15","59.14","26.73","24.75","24.1","75.58","0.62","0.63","0.61","0.62","50","35.12","56.46","0","0","0","0","452833","453.33","453286.34","452379.66","357763.72","678.72","358442.44","357085","588025.12","1235.12","4","2023-05-02T09:11:39.606Z"
"151.82","138.98","138.54","28.72","13","2","1","2","5","380","391","383","380","222.86","224.01","224.62","0","223.83","30","23","26","12","12","15","15","0","0","29.26","27.02","27.11","83.38","23.03","21.34","21.55","65.92","37.23","34.43","34.63","106.29","0.79","0.78","0.78","0.78","50.03","35.43","56.46","0","0","0","0","452833.72","453.33","453287.06","452380.41","357764.41","678.72","358443.12","357085.69","588026.25","1235.12","4","2023-05-02T09:12:18.105Z"
"170.87","160.52","155.87","29.56","13","2","1","2","5","380","391","383","380","222.08","222.63","223.76","0","222.82","30","23","26","12","12","15","15","0","0","29.26","27.02","27.11","83.38","23.03","21.34","21.55","65.92","37.23","34.43","34.63","106.29","0.79","0.78","0.78","0.78","50.02","35.43","56.46","0","0","0","0","452833.72","453.33","453287.06","452380.41","357764.41","678.72","358443.47","357086.03","588026.69","1235.12","4","2023-05-02T09:12:32.592Z"
"155.47","143.7","140.39","29.83","13","2","1","2","5","380","391","383","380","222.89","223.24","224.58","0","223.57","30","23","26","12","12","15","15","0","0","29.26","27.02","27.11","83.38","23.03","21.34","21.55","65.92","37.23","34.43","34.63","106.29","0.79","0.78","0.78","0.78","50.01","34.2","56.46","0","0","0","0","452834.41","453.33","453287.75","452381.06","357764.97","678.72","358443.72","357086.25","588027.06","1235.12","4","2023-05-02T09:12:45.994Z"
"154.68","141.41","140.63","28.3","13","2","1","2","5","380","391","383","380","223.28","224.25","225.19","0","224.24","30","23","26","12","12","15","15","0","0","25.52","23.19","23.09","71.8","21.96","20.4","20.42","62.78","33.67","30.88","30.83","95.38","0.76","0.75","0.75","0.75","50.01","35.73","56.46","0","0","0","0","452834.62","453.33","453287.97","452381.31","357765.16","678.72","358443.91","357086.44","588027.38","1235.12","4","2023-05-02T09:12:56.359Z"
"140.32","136.6","126.66","29.8","13","2","1","2","5","380","391","383","380","225.88","222.93","227.24","0","225.35","30","23","26","12","12","15","15","0","0","22.07","20.32","19.79","62.19","22.64","20.94","20.84","64.42","31.62","29.18","28.74","89.54","0.7","0.7","0.69","0.69","50.04","35.12","56.46","0","0","0","0","452834.78","453.33","453288.12","452381.47","357765.34","678.72","358444.06","357086.62","588027.62","1235.12","4","2023-05-02T09:13:06.724Z"
